Td 	 Time	ELECTRICITY	GASOLINE	DIESEL	BIOETHANOL	BIODIESEL	LFO	GAS	GAS_RE	WOOD	WET_BIOMASS	COAL	URANIUM	WASTE	H2	H2_RE	AMMONIA	METHANOL	AMMONIA_RE	METHANOL_RE	ELEC_EXPORT	CO2_EMISSIONS	RES_WIND	RES_SOLAR	RES_HYDRO	RES_GEO	CO2_ATM	CO2_INDUSTRY	CO2_CAPTURED	LPG	NUCLEAR	CCGT	CCGT_AMMONIA	COAL_US	COAL_IGCC	PV	WIND_ONSHORE	WIND_OFFSHORE	HYDRO_RIVER	GEOTHERMAL	OCGT	GENSET_DIESEL	HYDRO_DAM	ST_BIOMASS	ST_SNG	IND_COGEN_GAS	IND_COGEN_WOOD	IND_COGEN_WASTE	IND_BOILER_GAS	IND_BOILER_WOOD	IND_BOILER_OIL	IND_BOILER_COAL	IND_BOILER_WASTE	IND_DIRECT_ELEC	IND_ENG_DIESEL	IND_BURNER_LPG	DHN_HP_ELEC	DHN_COGEN_GAS	DHN_COGEN_WOOD	DHN_COGEN_WASTE	DHN_COGEN_WET_BIOMASS	DHN_COGEN_BIO_HYDROLYSIS	DHN_BOILER_GAS	DHN_BOILER_WOOD	DHN_BOILER_OIL	DHN_DEEP_GEO	DHN_SOLAR	DEC_HP_ELEC	DEC_THHP_GAS	DEC_COGEN_GAS	DEC_COGEN_OIL	DEC_ADVCOGEN_GAS	DEC_ADVCOGEN_H2	DEC_BOILER_GAS	DEC_BOILER_WOOD	DEC_BOILER_OIL	DEC_SOLAR	DEC_DIRECT_ELEC	STOVE_WOOD	STOVE_LPG	STOVE_NG	STOVE_OIL	STOVE_ELEC	TRAMWAY_TROLLEY	BUS_COACH_DIESEL	BUS_COACH_HYDIESEL	BUS_COACH_CNG_STOICH	BUS_COACH_FC_HYBRIDH2	TRAIN_PUB	BUS_COACH_GASOLINE	CAR_GASOLINE	CAR_DIESEL	CAR_NG	CAR_METHANOL	CAR_HEV	CAR_PHEV	CAR_BEV	CAR_FUEL_CELL	TRAIN_FREIGHT	BOAT_FREIGHT_DIESEL	BOAT_FREIGHT_NG	BOAT_FREIGHT_METHANOL	TRUCK_DIESEL	TRUCK_METHANOL	TRUCK_FUEL_CELL	TRUCK_ELEC	TRUCK_NG	AIR_LFO	HABER_BOSCH	SYN_METHANOLATION	METHANE_TO_METHANOL	BIOMASS_TO_METHANOL	OIL_TO_HVC	GAS_TO_HVC	BIOMASS_TO_HVC	METHANOL_TO_HVC	EFFICIENCY	DHN	GRID	H2_ELECTROLYSIS	SMR	H2_BIOMASS	GASIFICATION_SNG	SYN_METHANATION	BIOMETHANATION	BIO_HYDROLYSIS	PYROLYSIS_TO_FUELS	PYROLYSIS_TO_LFO	ATM_CCS	INDUSTRY_CCS	AMMONIA_TO_H2	FERMENTATION_TO_BIOETHANOL	ESTERIFICATION_TO_BIODIESEL	PHS_Pin	PHS_Pout	BATT_LI_Pin	BATT_LI_Pout	BEV_BATT_Pin	BEV_BATT_Pout	PHEV_BATT_Pin	PHEV_BATT_Pout	TS_DEC_DIRECT_ELEC_Pin	TS_DEC_DIRECT_ELEC_Pout	TS_DEC_HP_ELEC_Pin	TS_DEC_HP_ELEC_Pout	TS_DEC_THHP_GAS_Pin	TS_DEC_THHP_GAS_Pout	TS_DEC_COGEN_GAS_Pin	TS_DEC_COGEN_GAS_Pout	TS_DEC_COGEN_OIL_Pin	TS_DEC_COGEN_OIL_Pout	TS_DEC_ADVCOGEN_GAS_Pin	TS_DEC_ADVCOGEN_GAS_Pout	TS_DEC_ADVCOGEN_H2_Pin	TS_DEC_ADVCOGEN_H2_Pout	TS_DEC_BOILER_GAS_Pin	TS_DEC_BOILER_GAS_Pout	TS_DEC_BOILER_WOOD_Pin	TS_DEC_BOILER_WOOD_Pout	TS_DEC_BOILER_OIL_Pin	TS_DEC_BOILER_OIL_Pout	TS_DHN_DAILY_Pin	TS_DHN_DAILY_Pout	TS_DHN_SEASONAL_Pin	TS_DHN_SEASONAL_Pout	TS_HIGH_TEMP_Pin	TS_HIGH_TEMP_Pout	GAS_STORAGE_Pin	GAS_STORAGE_Pout	H2_STORAGE_Pin	H2_STORAGE_Pout	DIESEL_STORAGE_Pin	DIESEL_STORAGE_Pout	GASOLINE_STORAGE_Pin	GASOLINE_STORAGE_Pout	LFO_STORAGE_Pin	LFO_STORAGE_Pout	AMMONIA_STORAGE_Pin	AMMONIA_STORAGE_Pout	METHANOL_STORAGE_Pin	METHANOL_STORAGE_Pout	CO2_STORAGE_Pin	CO2_STORAGE_Pout	END_USE	
 8 	 9																																													0.000000			0.087604		0.000000			1.413682	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 10																																													0.000000			0.104349		0.000000			1.396937	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 11																																													0.000000			0.026207		0.000000			1.475079	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 12																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 13																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 14																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 15																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 16																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 17																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 18																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 19																																													0.000000			0.260632		0.000000			1.240654	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 20																																													0.000000			0.519057		0.000000			0.982229	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 21																																													0.000000			0.671991		0.000000			0.829295	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 22																																													0.000000			0.795901		0.000000			0.705385	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 23																																													0.000000			0.887996		0.000000			0.613290	0.000000	0.000000																																																																																																																																-1.501286	
 8 	 24																																													0.000000			0.980203		0.000000			0.521083	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 1																																													0.000000			0.987516		0.000000			0.513770	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 2																																													0.000000			1.004372		0.000000			0.496914	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 3																																													0.000000			1.012018		0.000000			0.489268	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 4																																													0.000000			0.978976		0.000000			0.522310	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 5																																													0.000000			0.886323		0.000000			0.614963	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 6																																													0.000000			0.638503		0.000000			0.862783	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 7																																													0.000000			0.227144		0.000000			1.274142	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 8																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 9																																													0.000000			0.087605		0.000000			1.413681	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 10																																													0.000000			0.104350		0.000000			1.396936	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 11																																													0.000000			0.026209		0.000000			1.475078	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 12																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 13																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 14																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 15																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 16																																													0.000000			0.000001		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 17																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 18																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 19																																													0.000000			0.260633		0.000000			1.240653	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 20																																													0.000000			0.519058		0.000000			0.982228	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 21																																													0.000000			0.671992		0.000000			0.829294	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 22																																													0.000000			0.795902		0.000000			0.705384	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 23																																													0.000000			0.887997		0.000000			0.613289	0.000000	0.000000																																																																																																																																-1.501286	
 9 	 24																																													0.000000			0.980204		0.000000			0.521082	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 1																																													0.000000			0.987526		0.000000			0.513760	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 2																																													0.000000			1.004384		0.000000			0.496902	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 3																																													0.000000			1.012018		0.000000			0.489268	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 4																																													0.000000			0.978989		0.000000			0.522297	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 5																																													0.000000			0.886337		0.000000			0.614949	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 6																																													0.000000			0.638519		0.000000			0.862767	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 7																																													0.000000			0.227162		0.000000			1.274124	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 8																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 9																																													0.000000			0.087606		0.000000			1.413681	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 10																																													0.000000			0.104350		0.000000			1.396936	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 11																																													0.000000			0.026209		0.000000			1.475077	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 12																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 13																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 14																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 15																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 16																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 17																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 18																																													0.000000			0.000327		0.000000			1.500959	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 19																																													0.000000			0.261108		0.000000			1.240178	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 20																																													0.000000			0.536112		0.000000			0.965174	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 21																																													0.000000			0.671992		0.000000			0.829294	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 22																																													0.000000			0.795902		0.000000			0.705384	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 23																																													0.000000			0.887997		0.000000			0.613289	0.000000	0.000000																																																																																																																																-1.501286	
 10 	 24																																													0.000000			0.980204		0.000000			0.521082	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 1																																													0.000000			0.987516		0.000000			0.513771	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 2																																													0.000000			1.004372		0.000000			0.496914	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 3																																													0.000000			1.012018		0.000000			0.489268	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 4																																													0.000000			0.978976		0.000000			0.522310	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 5																																													0.000000			0.886322		0.000000			0.614964	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 6																																													0.000000			0.638502		0.000000			0.862784	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 7																																													0.000000			0.227144		0.000000			1.274143	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 8																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 9																																													0.000000			0.087605		0.000000			1.413681	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 10																																													0.000000			0.104350		0.000000			1.396936	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 11																																													0.000000			0.026209		0.000000			1.475078	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 12																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 13																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 14																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 15																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 16																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 17																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 18																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 19																																													0.000000			0.260633		0.000000			1.240653	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 20																																													0.000000			0.519058		0.000000			0.982229	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 21																																													0.000000			0.671992		0.000000			0.829295	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 22																																													0.000000			0.795902		0.000000			0.705385	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 23																																													0.000000			0.887997		0.000000			0.613289	0.000000	0.000000																																																																																																																																-1.501286	
 11 	 24																																													0.000000			0.980204		0.000000			0.521082	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 1																																													0.000000			0.987515		0.000000			0.513771	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 2																																													0.000000			1.004371		0.000000			0.496915	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 3																																													0.000000			1.012017		0.000000			0.489269	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 4																																													0.000000			0.978975		0.000000			0.522311	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 5																																													0.000000			0.886322		0.000000			0.614964	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 6																																													0.000000			0.638502		0.000000			0.862784	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 7																																													0.000000			0.227143		0.000000			1.274143	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 8																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 9																																													0.000000			0.087604		0.000000			1.413682	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 10																																													0.000000			0.104349		0.000000			1.396937	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 11																																													0.000000			0.026207		0.000000			1.475079	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 12																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 13																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 14																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 15																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 16																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 17																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 18																																													0.000000			0.000000		0.000000			1.501286	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 19																																													0.000000			0.260632		0.000000			1.240654	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 20																																													0.000000			0.519057		0.000000			0.982230	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 21																																													0.000000			0.671990		0.000000			0.829296	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 22																																													0.000000			0.795900		0.000000			0.705386	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 23																																													0.000000			0.887996		0.000000			0.613290	0.000000	0.000000																																																																																																																																-1.501286	
 12 	 24																																													0.000000			0.980203		0.000000			0.521083	0.000000	0.000000																																																																																																																																-1.501286	
